Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1060699,-,-,-,25.77,-80.18,-5,0,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2018,11,14,16,30,57,478,157,57,478,157,0,24.1,77.93,0,0.1,3.8000000000000003,4.7,110,82.45,27.400000000000002,1013,7.5160,5.7451,N/A
2018,11,14,17,0,38,277,67,38,277,67,0,24.3,83.96000000000001,0,0.1,3.7,4.7,112,83.99,27.200000000000003,1013,0.0000,0.0000,N/A
2018,11,14,17,30,9,47,9,9,47,9,0,24.3,89.85000000000001,0,0.1,3.7,4.7,114,85.07000000000001,27,1014,0.0000,0.0000,N/A
2018,11,14,18,0,0,0,0,0,0,0,0,24.3,96.75,0,0.1,3.8000000000000003,4.7,116,85.82000000000001,26.900000000000002,1014,0.0000,0.0000,N/A
2018,11,14,18,30,0,0,0,0,0,0,0,24.3,103.26,0,0.1,3.8000000000000003,4.7,116,85.82000000000001,26.900000000000002,1014,0.0000,0.0000,N/A
2018,11,14,19,0,0,0,0,0,0,0,0,24.400000000000002,109.84,0,0.1,3.9000000000000004,4.6000000000000005,121,85.96000000000001,26.900000000000002,1014,0.0000,0.0000,N/A
2018,11,14,19,30,0,0,0,0,0,0,0,24.400000000000002,116.49000000000001,0,0.1,4,4.6000000000000005,124,85.96000000000001,26.900000000000002,1014,0.0000,0.0000,N/A
2018,11,14,20,0,0,0,0,0,0,0,0,24.3,123.19,0,0.1,4.1000000000000005,4.6000000000000005,127,85.91,26.900000000000002,1014,0.0000,0.0000,N/A
2018,11,14,20,30,0,0,0,0,0,0,0,24.3,129.93,0,0.1,4.1000000000000005,4.6000000000000005,130,85.41,27,1014,0.0000,0.0000,N/A
2018,11,14,21,0,0,0,0,0,0,0,0,24.3,136.68,0,0.1,4.1000000000000005,4.6000000000000005,133,85.36,27,1015,0.0000,0.0000,N/A
2018,11,14,21,30,0,0,0,0,0,0,0,24.3,143.43,0,0.1,4.2,4.6000000000000005,135,85.27,27,1014,0.0000,0.0000,N/A
2018,11,14,22,0,0,0,0,0,0,0,0,24.3,150.15,0,0.1,4.2,4.6000000000000005,138,84.96000000000001,27,1014,0.0000,0.0000,N/A
2018,11,14,22,30,0,0,0,0,0,0,3,24.3,156.79,0,0.1,4.3,4.6000000000000005,139,84.96000000000001,27,1014,0.0000,0.0000,N/A
2018,11,14,23,0,0,0,0,0,0,0,0,24.200000000000003,163.22,0,0.1,4.3,4.6000000000000005,141,85.05,26.900000000000002,1014,0.0000,0.0000,N/A
2018,11,14,23,30,0,0,0,0,0,0,0,24.200000000000003,169.05,0,0.1,4.3,4.5,142,85.05,26.900000000000002,1014,0.0000,0.0000,N/A
2018,11,15,0,0,0,0,0,0,0,0,0,24.1,172.6,0,0.1,4.3,4.5,143,84.76,26.900000000000002,1014,0.0000,0.0000,N/A
2018,11,15,0,30,0,0,0,0,0,0,0,24.1,170.74,0,0.1,4.3,4.4,144,85.26,26.8,1014,0.0000,0.0000,N/A
2018,11,15,1,0,0,0,0,0,0,0,0,24.1,165.4,0,0.1,4.3,4.4,145,85.01,26.8,1013,0.0000,0.0000,N/A
2018,11,15,1,30,0,0,0,0,0,0,0,24.1,159.11,0,0.1,4.2,4.4,145,85.51,26.700000000000003,1013,0.0000,0.0000,N/A
2018,11,15,2,0,0,0,0,0,0,0,0,24.1,152.53,0,0.1,4.2,4.3,145,85.45,26.700000000000003,1013,0.0000,0.0000,N/A
2018,11,15,2,30,0,0,0,0,0,0,0,24.1,145.83,0,0.1,4.1000000000000005,4.3,145,85.95,26.6,1013,0.0000,0.0000,N/A
2018,11,15,3,0,0,0,0,0,0,0,0,24,139.08,0,0.1,4,4.3,145,86.37,26.5,1013,0.0000,0.0000,N/A
2018,11,15,3,30,0,0,0,0,0,0,0,24,132.33,0,0.1,3.9000000000000004,4.3,146,86.37,26.5,1013,0.0000,0.0000,N/A
2018,11,15,4,0,0,0,0,0,0,0,0,24,125.60000000000001,0,0.1,3.9000000000000004,4.3,147,86.77,26.400000000000002,1013,0.0000,0.0000,N/A
2018,11,15,4,30,0,0,0,0,0,0,0,24,118.89,0,0.1,3.8000000000000003,4.3,149,86.77,26.400000000000002,1013,0.0000,0.0000,N/A
2018,11,15,5,0,0,0,0,0,0,0,0,24,112.22,0,0.1,3.8000000000000003,4.3,151,86.60000000000001,26.400000000000002,1013,0.0000,0.0000,N/A
2018,11,15,5,30,0,0,0,0,0,0,0,24,105.62,0,0.1,3.7,4.3,153,86.60000000000001,26.400000000000002,1013,0.0000,0.0000,N/A
2018,11,15,6,0,0,0,0,0,0,0,0,23.900000000000002,99.09,0,0.1,3.7,4.3,156,86.41,26.400000000000002,1013,0.0000,0.0000,N/A
2018,11,15,6,30,0,0,0,0,0,0,0,23.900000000000002,92.66,0,0.1,3.6,4.3,159,85.9,26.5,1013,0.0000,0.0000,N/A
2018,11,15,7,0,24,116,32,26,182,38,0,24.1,86.17,33,0.1,3.5,4.3,162,85.92,26.700000000000003,1013,0.0000,0.0000,N/A
2018,11,15,7,30,62,186,94,48,442,124,7,24.1,80.12,100,0.1,3.5,4.4,166,84.92,26.900000000000002,1013,0.0000,0.0000,N/A
2018,11,15,8,0,101,228,163,61,594,223,7,24.200000000000003,74.21000000000001,33,0.1,3.5,4.4,169,84.17,27.1,1014,8.0271,6.1774,N/A
2018,11,15,8,30,143,174,207,70,690,323,7,24.200000000000003,68.52,0,0.1,3.5,4.4,173,83.68,27.200000000000003,1014,10.7353,8.3279,N/A
2018,11,15,9,0,192,115,244,76,755,417,7,24.1,63.15,0,0.1,3.5,4.4,177,82.61,27.3,1014,13.1867,10.2787,N/A
2018,11,15,9,30,194,68,230,80,800,502,4,24.1,58.2,8,0.1,3.3000000000000003,4.5,180,82.13,27.400000000000002,1014,12.8091,10.0138,N/A
2018,11,15,10,0,228,84,278,84,833,576,8,24.1,53.77,33,0.1,3.1,4.5,183,81.52,27.5,1014,15.8192,12.3902,N/A
2018,11,15,10,30,242,68,286,87,855,636,3,24.1,50.01,25,0.1,2.9000000000000004,4.5,184,81.04,27.6,1014,16.5217,12.9561,N/A
2018,11,15,11,0,210,390,476,87,872,681,0,24,47.08,0,0.1,2.7,4.6000000000000005,186,80.14,27.700000000000003,1013,27.7762,21.7983,N/A
2018,11,15,11,30,255,258,437,89,881,710,3,24,45.160000000000004,8,0.1,2.5,4.6000000000000005,186,79.68,27.8,1013,25.6517,20.1398,N/A
2018,11,15,12,0,248,31,270,88,886,722,3,23.900000000000002,44.35,0,0.1,2.3000000000000003,4.6000000000000005,187,79.15,27.8,1013,15.8861,12.4747,N/A
2018,11,15,12,30,235,23,251,95,868,712,4,23.8,44.74,0,0.1,2.2,4.7,187,78.62,27.900000000000002,1012,14.7517,11.5829,N/A
2018,11,15,13,0,225,16,236,109,829,682,4,23.700000000000003,46.29,0,0.1,2,4.7,188,78.02,27.900000000000002,1012,13.8058,10.8366,N/A
2018,11,15,13,30,198,8,203,106,816,643,4,23.700000000000003,48.88,0,0.1,1.9000000000000001,4.7,191,77.95,27.900000000000002,1011,11.7745,9.2363,N/A
2018,11,15,14,0,183,23,197,104,795,589,4,23.5,52.370000000000005,0,0.1,1.7000000000000002,4.800000000000001,195,77.2,27.900000000000002,1011,11.2766,8.8365,N/A
2018,11,15,14,30,207,64,242,99,764,520,3,23.5,56.58,0,0.1,1.6,4.800000000000001,210,77.65,27.8,1011,13.5911,10.6331,N/A
2018,11,15,15,0,184,136,249,94,718,438,3,23.400000000000002,61.370000000000005,0,0.1,1.5,4.9,226,77.55,27.700000000000003,1011,13.6142,10.6245,N/A
2018,11,15,15,30,113,408,275,87,652,346,0,23.400000000000002,66.6,0,0.1,1.7000000000000002,4.9,255,78.45,27.5,1011,14.4893,11.2621,N/A
2018,11,15,16,0,77,454,216,79,552,248,0,23.400000000000002,72.18,0,0.1,1.9000000000000001,4.9,284,79.39,27.3,1011,10.8390,8.3686,N/A
2018,11,15,16,30,64,415,150,64,415,150,0,23.400000000000002,78.03,0,0.1,2.4000000000000004,4.9,300,81.26,26.900000000000002,1011,7.1775,5.4854,N/A
2018,11,15,17,0,41,207,62,41,207,62,0,23.5,84.05,0,0.1,2.9000000000000004,5,316,83.67,26.5,1012,0.0000,0.0000,N/A
2018,11,15,17,30,8,29,8,8,29,8,0,23.5,89.92,0,0.1,3.6,5,322,85.66,26.1,1012,0.0000,0.0000,N/A
2018,11,15,18,0,0,0,0,0,0,0,3,23.400000000000002,96.83,0,0.1,4.3,5,329,87.26,25.700000000000003,1012,0.0000,0.0000,N/A
2018,11,15,18,30,0,0,0,0,0,0,0,23.400000000000002,103.32000000000001,0,0.1,4.3,5,329,87.26,25.700000000000003,1012,0.0000,0.0000,N/A
2018,11,15,19,0,0,0,0,0,0,0,0,23.1,109.9,0,0.1,5.6000000000000005,4.9,335,89.78,24.900000000000002,1013,0.0000,0.0000,N/A
2018,11,15,19,30,0,0,0,0,0,0,0,23.1,116.54,0,0.1,6.1000000000000005,4.9,337,92.03,24.5,1014,0.0000,0.0000,N/A
2018,11,15,20,0,0,0,0,0,0,0,0,22.5,123.24000000000001,0,0.1,6.5,4.9,339,90.41,24.200000000000003,1014,0.0000,0.0000,N/A
2018,11,15,20,30,0,0,0,0,0,0,0,22.5,129.97,0,0.1,6.800000000000001,4.9,341,92.05,23.900000000000002,1014,0.0000,0.0000,N/A
2018,11,15,21,0,0,0,0,0,0,0,0,21.900000000000002,136.72,0,0.1,7.1000000000000005,4.9,342,89.95,23.6,1015,0.0000,0.0000,N/A
2018,11,15,21,30,0,0,0,0,0,0,0,21.900000000000002,143.47,0,0.1,7.1000000000000005,4.800000000000001,342,91.04,23.400000000000002,1015,0.0000,0.0000,N/A
2018,11,15,22,0,0,0,0,0,0,0,0,21.200000000000003,150.20000000000002,0,0.1,7.2,4.800000000000001,342,89.24,23.1,1015,0.0000,0.0000,N/A
2018,11,15,22,30,0,0,0,0,0,0,0,21.200000000000003,156.85,0,0.1,7.1000000000000005,4.7,341,90.32000000000001,22.900000000000002,1015,0.0000,0.0000,N/A
2018,11,15,23,0,0,0,0,0,0,0,3,20.700000000000003,163.31,0,0.1,7.1000000000000005,4.7,341,88.5,22.700000000000003,1015,0.0000,0.0000,N/A
2018,11,15,23,30,0,0,0,0,0,0,3,20.700000000000003,169.19,0,0.1,7,4.7,339,89.58,22.5,1015,0.0000,0.0000,N/A
2018,11,16,0,0,0,0,0,0,0,0,3,20.200000000000003,172.84,0,0.1,7,4.7,338,88.16,22.3,1014,0.0000,0.0000,N/A
2018,11,16,0,30,0,0,0,0,0,0,3,20.200000000000003,170.96,0,0.1,7,4.6000000000000005,337,89.23,22.1,1014,0.0000,0.0000,N/A
2018,11,16,1,0,0,0,0,0,0,0,3,19.8,165.57,0,0.1,7.1000000000000005,4.6000000000000005,336,88.06,21.900000000000002,1014,0.0000,0.0000,N/A
2018,11,16,1,30,0,0,0,0,0,0,3,19.8,159.25,0,0.1,7.2,4.6000000000000005,335,89.69,21.6,1014,0.0000,0.0000,N/A
2018,11,16,2,0,0,0,0,0,0,0,3,19.400000000000002,152.65,0,0.1,7.300000000000001,4.5,334,88.46000000000001,21.400000000000002,1014,0.0000,0.0000,N/A
2018,11,16,2,30,0,0,0,0,0,0,3,19.400000000000002,145.95000000000002,0,0.1,7.300000000000001,4.5,335,90.09,21.1,1014,0.0000,0.0000,N/A
2018,11,16,3,0,0,0,0,0,0,0,3,18.900000000000002,139.20000000000002,0,0.1,7.4,4.5,335,88.88,20.8,1014,0.0000,0.0000,N/A
2018,11,16,3,30,0,0,0,0,0,0,3,18.900000000000002,132.45,0,0.1,7.300000000000001,4.4,336,89.97,20.6,1014,0.0000,0.0000,N/A
2018,11,16,4,0,0,0,0,0,0,0,3,18.400000000000002,125.72,0,0.1,7.2,4.4,337,88.76,20.3,1014,0.0000,0.0000,N/A
2018,11,16,4,30,0,0,0,0,0,0,3,18.400000000000002,119.01,0,0.1,7.1000000000000005,4.3,338,89.86,20.1,1014,0.0000,0.0000,N/A
2018,11,16,5,0,0,0,0,0,0,0,3,17.900000000000002,112.35000000000001,0,0.1,6.9,4.3,340,87.91,20,1015,0.0000,0.0000,N/A
2018,11,16,5,30,0,0,0,0,0,0,0,17.900000000000002,105.75,0,0.1,6.800000000000001,4.2,341,88.46000000000001,19.900000000000002,1015,0.0000,0.0000,N/A
2018,11,16,6,0,0,0,0,0,0,0,0,17.6,99.23,0,0.1,6.6000000000000005,4.2,343,87.27,19.8,1015,0.0000,0.0000,N/A
2018,11,16,6,30,0,0,0,0,0,0,0,17.6,92.81,0,0.1,6.5,4.1000000000000005,344,87.81,19.700000000000003,1015,0.0000,0.0000,N/A
2018,11,16,7,0,20,43,23,27,129,35,0,17.5,86.31,42,0.1,6.300000000000001,4.1000000000000005,346,87.35000000000001,19.700000000000003,1016,0.0000,0.0000,N/A
2018,11,16,7,30,59,287,107,58,350,117,0,17.5,80.29,25,0.1,6.2,4,347,86.81,19.8,1016,0.0000,0.0000,N/A
2018,11,16,8,0,77,504,213,77,504,213,0,17.6,74.38,0,0.1,6,4,348,85.99,20,1016,10.4733,8.0575,N/A
2018,11,16,8,30,91,606,311,91,606,311,0,17.6,68.71000000000001,0,0.1,5.9,4,349,84.42,20.3,1016,16.1027,12.4889,N/A
2018,11,16,9,0,114,579,374,101,676,404,0,17.7,63.36,8,0.1,5.7,4,350,84.11,20.5,1016,20.1833,15.7301,N/A
2018,11,16,9,30,207,209,316,113,714,487,2,17.7,58.410000000000004,8,0.1,5.6000000000000005,4,352,82.07000000000001,20.900000000000002,1016,17.5786,13.7411,N/A
2018,11,16,10,0,264,103,325,130,725,556,3,17.8,54,0,0.1,5.4,4,353,80.09,21.400000000000002,1016,18.4750,14.4691,N/A
2018,11,16,10,30,286,82,338,135,750,615,3,17.8,50.25,0,0.1,5.300000000000001,4,354,78.16,21.8,1016,19.5084,15.2971,N/A
2018,11,16,11,0,280,64,323,141,765,659,3,17.900000000000002,47.33,0,0.1,5.2,4,355,76.79,22.200000000000003,1016,18.8329,14.7789,N/A
2018,11,16,11,30,241,15,252,144,774,687,3,17.900000000000002,45.410000000000004,0,0.1,5.2,4,356,74.88,22.6,1015,14.7813,11.6046,N/A
2018,11,16,12,0,262,21,277,146,775,698,3,18,44.61,0,0.1,5.1000000000000005,4.1000000000000005,357,73.63,23,1015,16.2858,12.7879,N/A
2018,11,16,12,30,236,14,246,139,784,694,3,18,44.980000000000004,0,0.1,5.1000000000000005,4.1000000000000005,357,72.75,23.200000000000003,1015,14.4477,11.3437,N/A
2018,11,16,13,0,201,6,205,127,797,676,3,18.1,46.51,0,0.1,5.1000000000000005,4.1000000000000005,358,71.73,23.5,1014,11.9841,9.4062,N/A
2018,11,16,13,30,198,10,205,126,781,637,3,18.1,49.09,0,0.1,5.1000000000000005,4.1000000000000005,179,70.87,23.700000000000003,1014,11.8817,9.3199,N/A
2018,11,16,14,0,198,11,205,122,757,582,3,18.1,52.550000000000004,0,0.1,5.1000000000000005,4.1000000000000005,0,70.13,23.900000000000002,1014,11.7259,9.1880,N/A
2018,11,16,14,30,150,0,150,116,726,514,3,18.1,56.74,0,0.1,5.1000000000000005,4.1000000000000005,2,69.71000000000001,24,1014,8.4175,6.5850,N/A
2018,11,16,15,0,114,0,114,108,682,433,3,18.1,61.51,0,0.1,5.1000000000000005,4,4,69.3,24.1,1014,6.2275,4.8595,N/A
2018,11,16,15,30,77,0,77,99,618,343,3,18.1,66.73,0,0.1,5.2,4,5,69.72,24,1014,4.0528,3.1498,N/A
2018,11,16,16,0,40,39,52,86,527,246,3,18.3,72.29,25,0.1,5.300000000000001,4,6,70.34,24,1014,2.6067,2.0123,N/A
2018,11,16,16,30,46,242,96,68,394,149,0,18.3,78.13,33,0.1,5.300000000000001,4,6,71.18,23.8,1014,4.5915,3.5084,N/A
2018,11,16,17,0,42,198,62,42,198,62,0,18.5,84.13,0,0.1,5.4,3.9000000000000004,7,73.05,23.6,1014,0.0000,0.0000,N/A
2018,11,16,17,30,8,27,8,8,27,8,0,18.5,89.97,0,0.1,5.6000000000000005,3.9000000000000004,8,73.56,23.5,1015,0.0000,0.0000,N/A
2018,11,16,18,0,0,0,0,0,0,0,3,18.6,96.89,0,0.1,5.800000000000001,3.9000000000000004,9,74.88,23.3,1015,0.0000,0.0000,N/A
2018,11,16,18,30,0,0,0,0,0,0,3,18.6,103.38,0,0.1,5.800000000000001,3.9000000000000004,9,74.88,23.3,1015,0.0000,0.0000,N/A
2018,11,16,19,0,0,0,0,0,0,0,3,18.8,109.95,0,0.1,6,3.8000000000000003,11,76.87,23.1,1016,0.0000,0.0000,N/A
2018,11,16,19,30,0,0,0,0,0,0,3,18.8,116.59,0,0.1,6,3.8000000000000003,13,77.33,23,1016,0.0000,0.0000,N/A
2018,11,16,20,0,0,0,0,0,0,0,3,19.1,123.28,0,0.1,6,3.8000000000000003,15,79.06,22.900000000000002,1016,0.0000,0.0000,N/A
2018,11,16,20,30,0,0,0,0,0,0,3,19.1,130.01,0,0.1,5.9,3.8000000000000003,16,79.54,22.8,1016,0.0000,0.0000,N/A
2018,11,16,21,0,0,0,0,0,0,0,3,19.3,136.75,0,0.1,5.800000000000001,3.7,17,81.17,22.700000000000003,1016,0.0000,0.0000,N/A
2018,11,16,21,30,0,0,0,0,0,0,3,19.3,143.51,0,0.1,5.7,3.7,18,81.17,22.700000000000003,1016,0.0000,0.0000,N/A
2018,11,16,22,0,0,0,0,0,0,0,3,19.5,150.24,0,0.1,5.5,3.7,19,82.69,22.6,1016,0.0000,0.0000,N/A
2018,11,16,22,30,0,0,0,0,0,0,3,19.5,156.9,0,0.1,5.4,3.7,20,82.69,22.6,1016,0.0000,0.0000,N/A
2018,11,16,23,0,0,0,0,0,0,0,3,19.6,163.38,0,0.1,5.300000000000001,3.7,20,83.37,22.6,1016,0.0000,0.0000,N/A
2018,11,16,23,30,0,0,0,0,0,0,3,19.6,169.32,0,0.1,5.2,3.7,20,83.37,22.6,1016,0.0000,0.0000,N/A
2018,11,17,0,0,0,0,0,0,0,0,3,19.700000000000003,173.08,0,0.1,5.1000000000000005,3.7,20,83.60000000000001,22.6,1015,0.0000,0.0000,N/A
2018,11,17,0,30,0,0,0,0,0,0,0,19.700000000000003,171.18,0,0.1,5.1000000000000005,3.7,19,83.60000000000001,22.6,1015,0.0000,0.0000,N/A
2018,11,17,1,0,0,0,0,0,0,0,0,19.700000000000003,165.74,0,0.1,5,3.7,19,83.73,22.6,1015,0.0000,0.0000,N/A
2018,11,17,1,30,0,0,0,0,0,0,0,19.700000000000003,159.39000000000001,0,0.1,5.1000000000000005,3.7,18,84.24,22.5,1015,0.0000,0.0000,N/A
2018,11,17,2,0,0,0,0,0,0,0,3,19.700000000000003,152.78,0,0.1,5.1000000000000005,3.7,17,84.29,22.5,1015,0.0000,0.0000,N/A
2018,11,17,2,30,0,0,0,0,0,0,3,19.700000000000003,146.07,0,0.1,5.1000000000000005,3.7,16,84.29,22.5,1015,0.0000,0.0000,N/A
2018,11,17,3,0,0,0,0,0,0,0,3,19.700000000000003,139.32,0,0.1,5.1000000000000005,3.6,16,84.32000000000001,22.5,1015,0.0000,0.0000,N/A
2018,11,17,3,30,0,0,0,0,0,0,3,19.700000000000003,132.57,0,0.1,5.2,3.6,16,84.83,22.400000000000002,1015,0.0000,0.0000,N/A
2018,11,17,4,0,0,0,0,0,0,0,3,19.700000000000003,125.84,0,0.1,5.2,3.6,17,84.83,22.400000000000002,1015,0.0000,0.0000,N/A
2018,11,17,4,30,0,0,0,0,0,0,0,19.700000000000003,119.14,0,0.1,5.300000000000001,3.6,19,84.91,22.400000000000002,1016,0.0000,0.0000,N/A
2018,11,17,5,0,0,0,0,0,0,0,3,19.700000000000003,112.48,0,0.1,5.300000000000001,3.6,21,84.86,22.400000000000002,1016,0.0000,0.0000,N/A
2018,11,17,5,30,0,0,0,0,0,0,3,19.700000000000003,105.89,0,0.1,5.300000000000001,3.5,23,84.86,22.400000000000002,1016,0.0000,0.0000,N/A
2018,11,17,6,0,0,0,0,0,0,0,3,19.700000000000003,99.37,0,0.1,5.300000000000001,3.5,25,84.91,22.400000000000002,1017,0.0000,0.0000,N/A
2018,11,17,6,30,0,0,0,0,0,0,3,19.700000000000003,92.96000000000001,0,0.1,5.4,3.5,28,84.4,22.5,1017,0.0000,0.0000,N/A
2018,11,17,7,0,20,34,22,27,94,33,3,19.8,86.47,50,0.1,5.4,3.5,30,84.17,22.6,1017,0.0000,0.0000,N/A
2018,11,17,7,30,57,77,70,62,299,112,3,19.8,80.45,75,0.1,5.4,3.5,32,82.66,22.900000000000002,1017,0.0000,0.0000,N/A
2018,11,17,8,0,95,233,157,85,462,208,3,19.900000000000002,74.56,25,0.1,5.4,3.4000000000000004,35,82.13,23.1,1018,7.7072,5.9276,N/A
2018,11,17,8,30,111,474,282,100,572,306,0,19.900000000000002,68.9,0,0.1,5.300000000000001,3.4000000000000004,38,80.17,23.5,1018,14.5772,11.3034,N/A
2018,11,17,9,0,111,650,400,111,650,400,0,19.900000000000002,63.56,0,0.1,5.300000000000001,3.4000000000000004,41,79.05,23.8,1018,21.5567,16.7980,N/A
2018,11,17,9,30,167,483,418,119,703,485,0,20,58.63,17,0.1,5.2,3.4000000000000004,43,77.18,24.200000000000003,1018,23.2248,18.1526,N/A
2018,11,17,10,0,221,370,437,126,741,559,0,19.900000000000002,54.22,0,0.1,5.1000000000000005,3.4000000000000004,45,75.24,24.6,1018,24.8175,19.4348,N/A
2018,11,17,10,30,283,110,353,131,766,618,3,19.900000000000002,50.49,0,0.1,5.1000000000000005,3.5,46,74.35000000000001,24.8,1018,20.3559,15.9605,N/A
2018,11,17,11,0,287,58,326,135,782,663,3,19.900000000000002,47.58,8,0.1,5.1000000000000005,3.5,46,72.89,25.1,1018,18.9923,14.9030,N/A
2018,11,17,11,30,302,66,348,137,792,691,3,19.900000000000002,45.660000000000004,8,0.1,5.1000000000000005,3.5,46,72.39,25.200000000000003,1017,20.3970,16.0125,N/A
2018,11,17,12,0,253,98,322,140,794,703,3,19.900000000000002,44.85,0,0.1,5.2,3.5,46,71.96000000000001,25.3,1017,18.9184,14.8543,N/A
2018,11,17,12,30,275,142,375,139,794,698,3,19.900000000000002,45.22,0,0.1,5.2,3.5,46,71.53,25.400000000000002,1017,22.0084,17.2791,N/A
2018,11,17,13,0,321,145,420,135,790,676,3,19.8,46.730000000000004,0,0.1,5.2,3.5,46,71.21000000000001,25.400000000000002,1016,24.5358,19.2569,N/A
2018,11,17,13,30,288,99,353,132,775,637,3,19.8,49.29,0,0.1,5.2,3.6,46,71.21000000000001,25.400000000000002,1016,20.4453,16.0361,N/A
2018,11,17,14,0,253,88,306,127,752,582,3,19.700000000000003,52.730000000000004,0,0.1,5.300000000000001,3.6,46,70.9,25.400000000000002,1016,17.4899,13.7037,N/A
2018,11,17,14,30,230,84,276,120,719,513,3,19.700000000000003,56.9,0,0.1,5.300000000000001,3.6,45,70.9,25.400000000000002,1016,15.4757,12.1058,N/A
2018,11,17,15,0,174,297,315,112,674,432,0,19.700000000000003,61.65,17,0.1,5.300000000000001,3.6,45,70.97,25.3,1016,17.1924,13.4146,N/A
2018,11,17,15,30,158,144,215,102,609,341,3,19.700000000000003,66.85,8,0.1,5.4,3.6,44,70.97,25.3,1016,11.3055,8.7853,N/A
2018,11,17,16,0,102,12,106,88,519,245,3,19.6,72.4,33,0.1,5.4,3.6,43,71.12,25.200000000000003,1016,5.3083,4.0971,N/A
2018,11,17,16,30,54,0,54,69,385,148,3,19.6,78.22,100,0.1,5.4,3.6,43,71.97,25,1016,2.5817,1.9724,N/A
2018,11,17,17,0,22,0,22,42,191,61,3,19.6,84.21000000000001,100,0.1,5.300000000000001,3.6,42,72.29,24.900000000000002,1016,0.0000,0.0000,N/A
2018,11,17,17,30,3,0,3,8,25,8,3,19.6,90.03,33,0.1,5.4,3.6,43,72.72,24.8,1016,0.0000,0.0000,N/A
2018,11,17,18,0,0,0,0,0,0,0,3,19.5,96.95,0,0.1,5.4,3.6,43,73.09,24.6,1017,0.0000,0.0000,N/A
2018,11,17,18,30,0,0,0,0,0,0,3,19.5,103.43,0,0.1,5.4,3.6,43,73.09,24.6,1017,0.0000,0.0000,N/A
2018,11,17,19,0,0,0,0,0,0,0,3,19.3,109.99000000000001,0,0.1,5.300000000000001,3.6,47,72.59,24.6,1017,0.0000,0.0000,N/A
2018,11,17,19,30,0,0,0,0,0,0,3,19.3,116.63,0,0.1,5.2,3.6,49,72.59,24.6,1017,0.0000,0.0000,N/A
2018,11,17,20,0,0,0,0,0,0,0,3,19.3,123.31,0,0.1,5.1000000000000005,3.5,51,72.66,24.5,1017,0.0000,0.0000,N/A
2018,11,17,20,30,0,0,0,0,0,0,3,19.3,130.04,0,0.1,5.1000000000000005,3.5,52,72.66,24.5,1017,0.0000,0.0000,N/A
2018,11,17,21,0,0,0,0,0,0,0,3,19.3,136.78,0,0.1,5,3.5,54,72.62,24.5,1017,0.0000,0.0000,N/A
2018,11,17,21,30,0,0,0,0,0,0,0,19.3,143.54,0,0.1,4.9,3.5,56,72.62,24.5,1017,0.0000,0.0000,N/A
2018,11,17,22,0,0,0,0,0,0,0,0,19.3,150.27,0,0.1,4.9,3.5,58,72.93,24.5,1017,0.0000,0.0000,N/A
2018,11,17,22,30,0,0,0,0,0,0,0,19.3,156.95000000000002,0,0.1,4.9,3.5,61,72.93,24.5,1017,0.0000,0.0000,N/A
2018,11,17,23,0,0,0,0,0,0,0,0,19.400000000000002,163.45000000000002,0,0.1,4.9,3.4000000000000004,64,73.37,24.5,1017,0.0000,0.0000,N/A
2018,11,17,23,30,0,0,0,0,0,0,0,19.400000000000002,169.44,0,0.1,4.9,3.4000000000000004,66,73.37,24.5,1017,0.0000,0.0000,N/A
2018,11,18,0,0,0,0,0,0,0,0,0,19.5,173.31,0,0.1,4.9,3.4000000000000004,68,73.65,24.5,1016,0.0000,0.0000,N/A
2018,11,18,0,30,0,0,0,0,0,0,0,19.5,171.4,0,0.1,4.800000000000001,3.4000000000000004,68,74.09,24.400000000000002,1016,0.0000,0.0000,N/A
2018,11,18,1,0,0,0,0,0,0,0,0,19.6,165.9,0,0.1,4.800000000000001,3.4000000000000004,68,74.41,24.400000000000002,1016,0.0000,0.0000,N/A
